# Korean UI strings -- In Falsus
# Format: <Key><TAB><KeyName><TAB><korean>. Key is the integer
# Str.Strings.Key enum value; KeyName is that enum member's name
# (informational only -- pack-ui-strings matches by Key, never by name).
# Only rows this project translates are listed; everything else keeps
# its English text (format strings, judgment badges like EXACT/NEAR,
# debug/unused entries, language self-names).
1312	Tutorial_Results_FirstTraitIotaDrop1	특성은 카드의 <b>특성 슬롯</b>에 장착하면⏎발동합니다.⏎⏎일부 설계도에는 카드에 빈 특성 슬롯을⏎추가하는 컬러존이 있으며, 그런 설계도에서⏎특성을 가진 입자를 사용하면 장착할 특성으로⏎선택할 수 있게 됩니다.
1313	Tutorial_Results_CraftingPenalties0	카드 제작 시, 입자를 배치하는 방식에⏎따라 카드의 최종 스탯이 낮아지는⏎<b>페널티</b>가 발동할 수 있습니다.
1314	Tutorial_Results_CraftingPenalties1	설계도마다 정해진 한도보다 많은 입자를⏎배치하면 <b>과부하 페널티</b>가 발동합니다.⏎⏎⏎한도를 초과해서 배치된 <b>입자 개수</b>에⏎따라 페널티가 추가됩니다.
1315	Tutorial_Results_CraftingPenalties2	회색의 '빈 칸' 또는 색이 있는 '컬러존'에서⏎벗어나도록 입자를 배치하면⏎<b>범위 이탈</b> 페널티가 발동합니다.⏎⏎⏎빈 칸과 컬러존을 합쳐 안전 칸으로⏎하며, 안전 칸을 벗어난 입자 개수에⏎따라 페널티가 추가됩니다.⏎⏎입자 하나가 여러 안전 칸 밖에 걸쳐⏎있더라도, 그 입자로 인한 페널티는⏎1개뿐입니다.
1316	Tutorial_Results_CraftingPenalties3	하나의 칸 위에 여러 개의 입자가 겹치도록⏎배치하면 <b>중복</b> 페널티가 발동합니다.⏎⏎⏎여러 개의 입자가 동시에 배치된⏎칸의 개수에 따라 페널티가⏎추가됩니다.⏎⏎하나의 칸 위에 입자가 몇 개 겹쳐 있어도,⏎그 칸으로 인한 페널티는 1개뿐입니다.
1317	Tutorial_Results_CraftingPenalties4	다른 입자와 인접하지 않게 입자를⏎배치하면 <b>단절</b> 페널티가 발동합니다.⏎⏎⏎인접한 입자 무리를 '입자 집합'⏎이라 하며, 다른 입자 집합과 인접하지⏎않은 입자 집합이 생길 때마다 페널티가⏎추가됩니다.⏎⏎입자 집합이 하나뿐일 때는 페널티⏎대상으로 계산되지 않습니다.
1318	Tutorial_Results_CraftingPenalties5	하나의 입자 집합을 어떤 안전 칸에도⏎닿지 않게 배치하면 <b>거짓 페널티</b>가⏎발동합니다.⏎⏎⏎이 페널티는 한 번에 무한대의 페널티를⏎추가합니다.
1319	Tutorial_Results_CraftingPenalties6	페널티가 발동하면 그 개수에 따라⏎카드의 최종 스탯이 감소합니다.
1320	Tutorial_Results_CraftingPenalties7	페널티는 각 캐릭터 스킬로 일부를⏎무효화할 수 있습니다.⏎스킬 습득 및 레벨업은 게임을 진행하면⏎가능해집니다.
1321	Tutorial_NotifyCharacterSelect0	현재 <b>캐릭터 스킬</b>의 현황은 홈 화면의⏎캐릭터 선택에서 확인할 수 있습니다.⏎여기를 클릭하면 캐릭터 선택으로⏎이동합니다.
1322	Tutorial_ExplorationMode2	발견을 효율적으로 진행하기 위해, <b>설계도⏎탐색 모드에서는 확정 시 카드가 제작되지⏎않습니다</b>.⏎다만 탐색 모드에서도 제작 가능한 카드의⏎공격력과 방어력이 1 이상이어야 한다는⏎조건은 동일합니다.
1323	Tutorial_RecipeSelectCraftingSystem20	또한 <b>한 번의 제작에서 배치할 수 있는⏎입자의 한도</b>는 각 설계도마다 정해져⏎있습니다.⏎여기서 그 한도를 확인할 수 있습니다.
1324	Tutorial_RecipeSelectCraftingSystem21	이 수치는 이 설계도 내 모든 컬러존을⏎채웠을 때 얻을 수 있는 기초 스탯의⏎합계입니다.
1325	Tutorial_RecipeSelectCraftingSystem22	여기를 클릭하면 카드 인벤토리로⏎이동합니다.⏎제작한 카드는 이 화면에서 확인할 수⏎있습니다.
1326	Tutorial_RecipeSelectCraftingSystem23	이것이 방금 제작한 카드입니다.
1327	Tutorial_RecipeSelectCraftingSystem24	또한 설계도를 새로 얻으면, 동시에 그⏎설계도로 제작할 수 있는 카드도 1장⏎얻습니다.
1328	Tutorial_RecipeSelectCraftingSystem25	카드는 같은 설계도로 몇 장이든 제작할⏎수 있습니다.⏎카드의 스탯은 제작할 때마다 고유하게⏎결정됩니다.
1329	Tutorial_RecipeSelectCraftingSystem26	같은 이름의 카드는 로드아웃에 1장만⏎편성할 수 있습니다.⏎⏎그 밖에, 불필요한 카드는 이 화면에서⏎언제든지 삭제할 수 있습니다.
1330	Tutorial_RecipeSelectCraftingSystem27	그 밖에, 소지한 입자는 여기를 클릭하면⏎확인할 수 있습니다.
1331	Tutorial_MasteryChallengesTutorial_V2_4_1	챌린지 조건이 되는 스탯 목표 등은⏎위쪽에……
1332	Tutorial_MasteryChallengesTutorial_V2_4_2	해당 챌린지를 달성했을 때의 보상은⏎아래쪽에 표시됩니다.⏎보상에 커서를 올리면 획득 가능한 스킬의⏎상세 정보를 확인할 수 있습니다.
1333	Tutorial_MasteryChallengesTutorial_V2_7_1	페널티는 일부 캐릭터 스킬로 무효화할⏎수 있습니다.⏎그리고 이 설계도는 니아와 대응하므로,⏎니아의 캐릭터 스킬이 반영됩니다.
1334	Tutorial_MasteryChallengesTutorial_V2_8_2	이걸로 이번에 선택한 챌린지의 스탯⏎목표를 만족하면서, 페널티가 0이라는⏎조건을 모두 달성했습니다.
1335	Tutorial_DiscoveryV2_5_2	발견은 이후 제작의 선택지를 늘리는 것이⏎목적입니다. 그러므로 발견을 위한 제작에서는⏎카드 제작 조건만 만족하면, 페널티나 실제⏎스탯은 신경 쓰지 않아도 괜찮습니다.
1336	Tutorial_DiscoveryV2_11	새로운 컬러존을 발견하면⏎힌트 정확도는 초기값으로 리셋됩니다.
1337	Tutorial_DiscoveryV2_12	그리고 설계도 내 컬러존을 모두 찾았으므로,⏎이 <b>설계도의 발견</b>은 완료되었습니다!
1338	Tutorial_Results_FailEncounter_DiveOverlay0_2	DIVE 상세에서는 시계열로, 곡 연주 중⏎당신과 상대의 HP 변화를 확인할 수⏎있습니다.⏎각 페이즈 경계에 있는 점에 커서를⏎올리면 상세한 수치를 확인할 수 있습니다.
1339	Tutorial_Results_FailEncounter_DiveOverlay2	여기를 클릭하면 당신의 로드아웃과⏎상대의 로드아웃 표시를 전환할 수⏎있습니다.
1340	Tutorial_RemembranceSplashReminder0	새로운 '리멤브런스'에 접근할 수⏎있게 되었습니다.⏎리멤브런스는 <b>뮤직 플레이</b>에서 도전할⏎수 있는, 반복 플레이 가능한 인카운터입니다.
1341	Tutorial_RemembranceSplashReminder1	인카운터에서 승리하면 보상으로 카드 제작⏎소재가 되는 입자를 획득할 수 있습니다.⏎다양한 인카운터에 도전해서 강력한⏎입자를 손에 넣읍시다.
1399	Key_1399	각종 정보
1400	AssistMode	어시스트 모드
1401	AssistModeUpper	어시스트 모드 활성화
1402	Tooltip_NotAvailableAssistMode	어시스트 모드에서는 이용할 수 없습니다
1403	SettingsExplain_AssistMode	일부 시스템을 비활성화합니다.
1404	Modal_AssistModeReallyEnableTitle	어시스트 모드를 활성화하시겠습니까?
1405	Modal_AssistModeReallyDisableTitle	어시스트 모드를 비활성화하시겠습니까?
1406	Modal_EnableAssistMode	활성화
1407	Modal_DisableAssistMode	비활성화
1408	Modal_FullExperience	게임 풀 체험
1409	Modal_AssistModeEnableDescription	『In Falsus』에는 인카운터를 통한 전투나⏎카드 제작, 캐릭터 육성 등 정교한 <b>퍼즐⏎요소가 있는 시스템</b>이 포함되어 있습니다.⏎이 시스템들은 『In Falsus』의 게임 경험을⏎최대화하도록 설계되어 있습니다.⏎⏎<b>어시스트 모드</b>를 통해 접근성 기능으로서⏎이러한 퍼즐 요소를 비활성화할 수 있습니다.⏎⏎어시스트 모드를 활성화하시겠습니까?⏎설정에서 언제든지 온/오프를 전환할 수⏎있습니다.
1410	Modal_AssistModeReallyEnableDescription	『In Falsus』에는 인카운터를 통한 전투나⏎카드 제작, 캐릭터의 육성 등 정교한 <b>퍼즐⏎요소가 있는 시스템</b>이 포함되어 있습니다.⏎이 시스템들은 『In Falsus』의 게임 경험을⏎최대화하도록 설계되어 있습니다.⏎⏎<b>어시스트 모드</b>를 통해 접근성 기능으로서⏎이러한 퍼즐 요소를 비활성화할 수 있습니다.⏎⏎어시스트 모드를 활성화하시겠습니까?⏎설정에서 언제든지 온/오프를 전환할 수⏎있습니다.
1411	Modal_AssistModeReallyDisableDescription	어시스트 모드를 비활성화하면, 건너뛴⏎분량의 퍼즐 요소가 자동으로 해금됩니다.⏎⏎다만 어시스트 모드에서 건너뛴 퍼즐 요소는⏎클리어 처리되지 않으며, 직접 클리어해야⏎합니다.⏎그러므로 시나리오를 계속 진행하려면⏎많은 퍼즐 요소를 다시 진행해야 할 수⏎있습니다.⏎⏎또한 어시스트 모드로 진행하는 동안,⏎퍼즐 요소가 있는 시스템에 대한 튜토리얼이⏎건너뛰어졌을 수 있습니다.⏎어시스트 모드를 비활성화한 후에는 각 화면⏎오른쪽 위의 튜토리얼 다시 보기 기능도⏎함께 확인해 주세요.⏎⏎⏎어시스트 모드는 설정에서 언제든지 온/오프를⏎전환할 수 있습니다.
1499	SettingsSection_Information	각종 정보
1500	SettingsName_ThirdPartyCredits	라이선스 표기
1501	ThirdPartyCredits_Show	표시
1502	StoryScene_ButtonTemporarilyUnavailable	현재 빨리 감기를 사용할 수 없습니다
1503	Crafting_NoTraitSlotsUpper	특성 슬롯 없음
1504	HandSelect_ToHandSelect	카드 제작으로
1505	Recipe_NavigateToEncounterQuestionTitle	확인
1506	Recipe_NavigateToEncounterQuestionDescription	인카운터로 돌아가시겠습니까?
1507	Recipe_ToHub	홈 화면으로
1508	Recipe_ToEncounter	인카운터로
1509	CommandFailed_Upper	커맨드 실패
1522	Recap_Upper	요약
1523	Hub	홈 화면
1524	CharacterSelect	캐릭터 화면
1525	TutorialReplayTitle_MinDifficulty	뮤직 플레이: 난이도 MIN
1526	TutorialReplayTitle_EvoDifficulty	뮤직 플레이: 난이도 EVO 이상
1527	SongSelect	곡 선택
1528	RemembranceSelect	리멤브런스
1529	Crafting	카드 제작
1530	Modal_ReplayTutorialDescription	{0} 튜토리얼을 다시 확인하시겠습니까?
1531	TooManyPenalties_Upper	페널티 과다
1532	Tooltip_UnableToCraftCardZeroStatsCheckPenalties	<b>공격력이 0</b>이거나 <b>방어력이 0인</b> 카드는⏎제작할 수 없습니다⏎(페널티로 인해 스탯이 감소했습니다)
1540	Timeline_EndOfGameText	남은 시간 9년───
1541	UnlockedInScenario	시나리오를 진행하면 해금
1550	Commanded_Upper	커맨드됨
1551	CannotDeleteLastCardPrompt_Title	카드를 삭제할 수 없습니다
1552	PremasteryCompletedDescription	제작을 확정하면 {0}개의 <b>마스터리⏎챌린지를 완료</b>할 수 있습니다
1553	PremasteryCompletedDescriptionPlural	제작을 확정하면 {0}개의 <b>마스터리⏎챌린지를 완료</b>할 수 있습니다
1554	IntegrateToComplete	제작으로 완료 가능
1556	ScenarioCompletedTitle	시나리오 클리어를 축하합니다!⏎뮤직 플레이에서는 더 큰 도전이⏎기다리고 있습니다
1557	ScenarioCompletedDescription	이렇게, 기한이 있는 세계에서 살아가는⏎다섯 사람의 마지막 학창 시절이 막을⏎내렸습니다.⏎⏎게임 내 전 70곡이 모두 해금되었습니다.⏎『뮤직 플레이』로 가서 음악 게임의 완주에⏎도전해 봅시다!⏎⏎In Falsus의 세계와 콘텐츠의 추가 전개는⏎앞으로의 업데이트도 기대해 주세요.⏎⏎In Falsus를 플레이해 주셔서⏎감사합니다!
1558	DiscoveryUpper	발견
1559	PotenciesShownDescription	표시된 수치는 입자 출력의 상한입니다
1560	ChallengeCannotCompleteTitle	현재 캐릭터 스킬 상황으로는⏎챌린지 조건을 달성할 수 없습니다
1561	ChallengeCannotCompleteDescription	이 챌린지에 도전하기 전에 다른 챌린지를⏎클리어하거나 다른 설계도를 입수해야 합니다
1562	AssistModeEnabled	어시스트 모드 활성화됨
1563	RecipeWidget_MaxLimitUpper	소지 한도
1564	AvailableTraitsCardCraftUpper	장착 가능한 특성
1565	AccessRequirementsUpper	해금 조건
1566	ChapterSelectUpper	장을 선택하세요
1567	DifficultyRatingUpperSplit	난이도⏎레이팅
1570	Modal_AudioDriftDetectedTitle	오디오 드리프트 감지됨
1571	Modal_AudioDriftDetectedDescription	뮤직 플레이 중 곡과 노트 오브젝트(이하⏎노트) 사이에서 탈동기화 현상이 감지되었습니다.⏎즉 곡 도중에 음보다 노트가 먼저 떨어지고⏎있습니다.⏎이 현상이 계속되면 <b>오디오 버퍼 크기</b>⏎값을 늘리는 것을 추천합니다.⏎⏎또한 관련해서, 노트를 두드렸을 때의⏎효과음도 지연되어 재생될 수 있습니다.⏎그 경우 <b>퀵 설정</b>에서 오디오 오프셋⏎조정이 필요합니다.⏎⏎지금 <b>오디오 버퍼 크기</b>를 조정하시겠습니까?⏎참고로 조정은 <b>고급 오디오 설정</b>에서⏎언제든지 할 수 있습니다.
1572	Modal_AudioDriftDetected_ApplyForMe	설정값 늘리기
1573	Modal_AudioDriftDetected_DisabledApplyForMe	이미 오디오 버퍼 크기가 최댓값입니다.
3700	SettingsHeader_NoteBehavior	노트 동작
